date,Dry-Bulb Temperature,Atmospheric Pressure,Dew-Point Temperature,Relative Humidity,wind speed,wind direction,Precip,Visibility,Solar Condition
"3:00 PM +03 on January 10, 2016",33,1012,18,41,0,0,-9999,9,Partly Cloudy
"4:00 PM +03 on January 10, 2016",32,1012,18,43,0,0,-9999,9,Partly Cloudy
"5:00 PM +03 on January 10, 2016",32,1012,19,46,3.7,240,-9999,9,Partly Cloudy
"6:00 PM +03 on January 10, 2016",30,1012,17,35,3.7,0,-9999,9,Haze
"6:00 PM +03 on January 10, 2016",30,1012,17,45,3.7,360,-9999,9,Clear
"7:00 PM +03 on January 10, 2016",27,1013,17,54,0,0,-9999,9,Clear
"8:00 PM +03 on January 10, 2016",26,1014,16,54,0,0,-9999,9,Clear
"9:00 PM +03 on January 10, 2016",26,1014,15,42,0,0,-9999,10,Clear
"9:00 PM +03 on January 10, 2016",26,1014,15,51,0,0,-9999,-9999,Clear
"10:00 PM +03 on January 10, 2016",25,1015,15,54,0,0,-9999,10,Partly Cloudy
"11:00 PM +03 on January 10, 2016",25,1015,14,50,0,0,-9999,10,Partly Cloudy
"12:00 AM +03 on January 11, 2016",25,1013,14,40,0,0,-9999,10,Scattered Clouds
"12:00 AM +03 on January 11, 2016",25,1014,14,50,0,0,-9999,10,Partly Cloudy
"1:00 AM +03 on January 11, 2016",24,1014,15,57,0,0,-9999,10,Scattered Clouds
"2:00 AM +03 on January 11, 2016",24,1014,15,57,0,0,-9999,10,Scattered Clouds
"3:00 AM +03 on January 11, 2016",24,1013,15,48,0,0,-9999,10,Partly Cloudy
"3:00 AM +03 on January 11, 2016",24,1014,15,57,0,0,-9999,10,Scattered Clouds
"4:00 AM +03 on January 11, 2016",23,1013,15,61,0,0,-9999,10,Partly Cloudy
"5:00 AM +03 on January 11, 2016",22,1013,16,69,0,0,-9999,10,Partly Cloudy
"6:00 AM +03 on January 11, 2016",22,1012,16,59,0,0,-9999,10,Partly Cloudy
"6:00 AM +03 on January 11, 2016",22,1013,16,69,0,0,-9999,-9999,Clear
"7:00 AM +03 on January 11, 2016",21,1014,16,73,0,0,-9999,-9999,Clear
"8:00 AM +03 on January 11, 2016",21,1014,17,78,0,0,-9999,-9999,Clear
"9:00 AM +03 on January 11, 2016",22,1014,17,65,0,0,-9999,10,Clear
"9:00 AM +03 on January 11, 2016",22,1015,17,73,0,0,-9999,-9999,Clear
"10:00 AM +03 on January 11, 2016",26,1016,18,61,3.7,240,-9999,-9999,Clear
"11:00 AM +03 on January 11, 2016",29,1016,18,51,3.7,240,-9999,-9999,Clear
"12:00 PM +03 on January 11, 2016",31,1014,20,44,11.1,210,-9999,8,Widespread Dust
"12:00 PM +03 on January 11, 2016",31,1015,20,52,11.1,210,-9999,8,Unknown
"1:00 PM +03 on January 11, 2016",32,1014,19,46,11.1,240,-9999,8,Unknown
"2:00 PM +03 on January 11, 2016",32,1013,20,49,0,0,-9999,9,Scattered Clouds
"3:00 PM +03 on January 11, 2016",32,1011,20,39,7.4,60,-9999,10,Partly Cloudy
"3:00 PM +03 on January 11, 2016",32,1012,20,49,7.4,60,-9999,10,Scattered Clouds
"4:00 PM +03 on January 11, 2016",31,1012,20,52,9.3,210,-9999,10,Mostly Cloudy
"5:00 PM +03 on January 11, 2016",30,1012,20,55,7.4,210,-9999,10,Mostly Cloudy
"6:00 PM +03 on January 11, 2016",29,1012,19,44,7.4,210,-9999,10,Partly Cloudy
"6:00 PM +03 on January 11, 2016",29,1012,19,55,7.4,210,-9999,10,Scattered Clouds
"7:00 PM +03 on January 11, 2016",28,1013,20,62,11.1,200,-9999,10,Scattered Clouds
"8:00 PM +03 on January 11, 2016",27,1014,20,65,0,0,-9999,10,Scattered Clouds
"9:00 PM +03 on January 11, 2016",27,1013,20,59,7.4,180,-9999,10,Scattered Clouds
"9:00 PM +03 on January 11, 2016",27,1014,20,65,7.4,180,-9999,10,Partly Cloudy
"10:00 PM +03 on January 11, 2016",26,1014,20,69,3.7,180,-9999,10,Partly Cloudy
"11:00 PM +03 on January 11, 2016",26,1014,20,69,3.7,210,-9999,10,Partly Cloudy
"12:00 AM +03 on January 12, 2016",26,1013,20,64,3.7,210,-9999,10,Scattered Clouds
"1:00 AM +03 on January 12, 2016",25,1013,20,74,0,0,-9999,10,Partly Cloudy
"3:00 AM +03 on January 12, 2016",25,1012,19,61,0,0,-9999,10,Scattered Clouds
"3:00 AM +03 on January 12, 2016",25,1013,19,69,0,0,-9999,10,Partly Cloudy
"5:00 AM +03 on January 12, 2016",25,1012,20,74,0,0,-9999,10,Scattered Clouds
"6:00 AM +03 on January 12, 2016",25,1012,20,70,0,0,-9999,10,Light Drizzle
"6:00 AM +03 on January 12, 2016",25,1013,20,74,0,0,-9999,10,Drizzle
"7:00 AM +03 on January 12, 2016",24,1013,18,69,0,0,-9999,10,Mostly Cloudy
"8:00 AM +03 on January 12, 2016",25,1014,20,74,0,0,-9999,10,Mostly Cloudy
"8:13 AM +03 on January 12, 2016",25,1014,21,78,0,0,-9999,9,Drizzle
"8:38 AM +03 on January 12, 2016",25,1014,21,78,0,0,-9999,10,Mostly Cloudy
"9:00 AM +03 on January 12, 2016",25,1013,21,73,0,0,-9999,10,Mostly Cloudy
"9:00 AM +03 on January 12, 2016",25,1014,21,78,0,0,-9999,10,Mostly Cloudy
"10:00 AM +03 on January 12, 2016",26,1015,21,74,0,0,-9999,10,Mostly Cloudy
"11:00 AM +03 on January 12, 2016",27,1014,21,70,0,0,-9999,10,Mostly Cloudy
"12:00 PM +03 on January 12, 2016",28,1013,20,54,7.4,210,-9999,10,Mostly Cloudy
"12:00 PM +03 on January 12, 2016",28,1014,20,62,7.4,210,-9999,10,Mostly Cloudy
"1:00 PM +03 on January 12, 2016",27,1013,20,65,5.6,180,-9999,10,Mostly Cloudy
"2:00 PM +03 on January 12, 2016",27,1012,19,61,7.4,180,-9999,10,Mostly Cloudy
"3:00 PM +03 on January 12, 2016",28,1011,19,50,11.1,210,-9999,10,Mostly Cloudy
"3:00 PM +03 on January 12, 2016",28,1012,19,58,11.1,210,-9999,10,Mostly Cloudy
"4:00 PM +03 on January 12, 2016",27,1012,19,61,7.4,180,-9999,10,Mostly Cloudy
"5:00 PM +03 on January 12, 2016",27,1012,20,65,7.4,180,-9999,10,Scattered Clouds
"6:00 PM +03 on January 12, 2016",27,1012,20,56,3.7,180,-9999,10,Partly Cloudy
"6:00 PM +03 on January 12, 2016",27,1013,20,65,3.7,180,-9999,10,Scattered Clouds
"7:00 PM +03 on January 12, 2016",26,1013,21,74,3.7,180,-9999,10,Partly Cloudy
"8:00 PM +03 on January 12, 2016",26,1014,21,74,3.7,210,-9999,-9999,Clear
"9:00 PM +03 on January 12, 2016",25,1014,20,64,0,210,-9999,10,Scattered Clouds
"9:00 PM +03 on January 12, 2016",25,1014,20,74,0,0,-9999,-9999,Clear
"10:00 PM +03 on January 12, 2016",25,1015,20,74,0,0,-9999,10,Partly Cloudy
"11:00 PM +03 on January 12, 2016",25,1015,21,78,0,0,-9999,10,Scattered Clouds
"12:00 AM +03 on January 13, 2016",25,1013,21,73,0,0,-9999,10,Partly Cloudy
"12:00 AM +03 on January 13, 2016",25,1014,21,78,0,0,-9999,10,Scattered Clouds
"1:00 AM +03 on January 13, 2016",24,1014,20,78,0,0,-9999,10,Partly Cloudy
"2:00 AM +03 on January 13, 2016",24,1014,20,78,0,0,-9999,10,Partly Cloudy
"3:00 AM +03 on January 13, 2016",24,1013,20,73,0,0,-9999,10,Partly Cloudy
"3:00 AM +03 on January 13, 2016",24,1014,20,78,0,0,-9999,-9999,Clear
"4:00 AM +03 on January 13, 2016",23,1013,18,73,0,0,-9999,-9999,Clear
"5:00 AM +03 on January 13, 2016",23,1013,18,73,0,0,-9999,-9999,Clear
"6:00 AM +03 on January 13, 2016",23,1013,19,73,0,0,-9999,10,Scattered Clouds
"6:00 AM +03 on January 13, 2016",23,1014,19,78,0,0,-9999,-9999,Clear
"7:00 AM +03 on January 13, 2016",22,1014,19,83,0,0,-9999,-9999,Clear
"8:00 AM +03 on January 13, 2016",22,1015,20,88,0,0,-9999,10,Partly Cloudy
"9:00 AM +03 on January 13, 2016",23,1014,20,80,0,0,-9999,10,Scattered Clouds
"9:00 AM +03 on January 13, 2016",23,1015,20,83,0,0,-9999,10,Partly Cloudy
"10:00 AM +03 on January 13, 2016",26,1015,20,69,0,0,-9999,10,Partly Cloudy
"11:00 AM +03 on January 13, 2016",30,1015,21,58,0,0,-9999,-9999,Clear
"12:00 PM +03 on January 13, 2016",32,1013,19,37,7.4,180,-9999,10,Scattered Clouds
"12:00 PM +03 on January 13, 2016",32,1014,19,46,7.4,180,-9999,10,Partly Cloudy
"1:00 PM +03 on January 13, 2016",32,1013,19,46,7.4,150,-9999,10,Scattered Clouds
"3:00 PM +03 on January 13, 2016",32,1011,18,34,3.7,210,-9999,10,Partly Cloudy
"6:00 PM +03 on January 13, 2016",29,1012,20,50,3.7,300,-9999,10,Scattered Clouds
"9:00 PM +03 on January 13, 2016",27,1013,20,56,0,300,-9999,10,Scattered Clouds
"12:00 AM +03 on January 14, 2016",26,1012,20,64,0,300,-9999,9,Haze
"3:00 AM +03 on January 14, 2016",24,1012,20,70,0,300,-9999,9,Haze
"6:00 AM +03 on January 14, 2016",23,1012,19,73,0,300,-9999,10,Scattered Clouds
"9:00 AM +03 on January 14, 2016",24,1013,20,76,0,300,-9999,10,Partly Cloudy
"12:00 PM +03 on January 14, 2016",30,1012,20,44,0,300,-9999,10,Partly Cloudy
"3:00 PM +03 on January 14, 2016",32,1010,20,39,11.1,210,-9999,10,Partly Cloudy
"6:00 PM +03 on January 14, 2016",29,1010,21,54,14.8,210,-9999,10,Partly Cloudy
"9:00 PM +03 on January 14, 2016",27,1012,21,64,3.7,300,-9999,10,Partly Cloudy
"12:00 AM +03 on January 15, 2016",25,1012,20,64,0,300,-9999,10,Scattered Clouds
"3:00 AM +03 on January 15, 2016",24,1011,18,62,0,300,-9999,10,Scattered Clouds
"6:00 AM +03 on January 15, 2016",23,1011,19,73,0,300,-9999,10,Scattered Clouds
"9:00 AM +03 on January 15, 2016",24,1013,22,90,0,300,-9999,10,Partly Cloudy
"12:00 PM +03 on January 15, 2016",32,1012,17,31,0,300,-9999,10,Scattered Clouds
"3:00 PM +03 on January 15, 2016",31,1010,21,46,3.7,300,-9999,10,Mostly Cloudy
"6:00 PM +03 on January 15, 2016",30,1011,20,46,7.4,210,-9999,10,Partly Cloudy
"9:00 PM +03 on January 15, 2016",25,1014,17,52,0,210,-9999,10,Scattered Clouds
"12:00 AM +03 on January 16, 2016",24,1012,19,64,0,210,-9999,10,Partly Cloudy
"3:00 AM +03 on January 16, 2016",23,1012,18,65,0,210,-9999,10,Scattered Clouds
"6:00 AM +03 on January 16, 2016",23,1012,17,62,0,210,-9999,10,Partly Cloudy
"7:00 AM +03 on January 16, 2016",23,1013,17,69,0,0,-9999,10,Scattered Clouds
"8:00 AM +03 on January 16, 2016",23,1014,17,69,0,0,-9999,10,Scattered Clouds
"9:00 AM +03 on January 16, 2016",23,1013,18,67,0,0,-9999,10,Scattered Clouds
"9:00 AM +03 on January 16, 2016",23,1014,18,73,0,0,-9999,10,Partly Cloudy
"10:00 AM +03 on January 16, 2016",26,1015,19,65,0,0,-9999,-9999,Clear
"11:00 AM +03 on January 16, 2016",29,1014,19,55,0,0,-9999,-9999,Clear
"12:00 PM +03 on January 16, 2016",31,1013,20,42,3.7,310,-9999,10,Clear
"3:00 PM +03 on January 16, 2016",33,1010,20,36,3.7,240,-9999,10,Partly Cloudy
"4:00 PM +03 on January 16, 2016",33,1011,20,46,3.7,300,-9999,10,Scattered Clouds
"5:00 PM +03 on January 16, 2016",33,1011,21,49,0,0,-9999,10,Scattered Clouds
"6:00 PM +03 on January 16, 2016",31,1011,22,49,0,0,-9999,10,Scattered Clouds
"6:00 PM +03 on January 16, 2016",29,1014,12,35,0,0,-9999,10,Partly Cloudy
"8:00 PM +03 on January 16, 2016",27,1014,21,70,0,0,-9999,10,Partly Cloudy
"9:00 PM +03 on January 16, 2016",26,1014,19,56,0,0,-9999,10,Scattered Clouds
"9:00 PM +03 on January 16, 2016",26,1015,19,65,0,0,-9999,10,Partly Cloudy
"10:00 PM +03 on January 16, 2016",25,1015,21,78,0,0,-9999,-9999,Clear
"11:00 PM +03 on January 16, 2016",25,1015,21,78,0,0,-9999,-9999,Clear
"12:00 AM +03 on January 17, 2016",24,1013,21,76,0,0,-9999,10,Clear
"12:00 AM +03 on January 17, 2016",25,1014,21,78,0,0,-9999,-9999,Clear
"1:00 AM +03 on January 17, 2016",24,1014,20,78,0,0,-9999,-9999,Clear
"2:00 AM +03 on January 17, 2016",24,1013,20,78,0,0,-9999,-9999,Clear
"3:00 AM +03 on January 17, 2016",24,1011,20,73,0,0,-9999,10,Clear
"3:00 AM +03 on January 17, 2016",24,1013,20,78,0,0,-9999,-9999,Clear
"4:00 AM +03 on January 17, 2016",24,1012,19,73,0,0,-9999,-9999,Clear
"6:00 AM +03 on January 17, 2016",23,1011,19,73,0,0,-9999,10,Clear
"6:00 AM +03 on January 17, 2016",23,1012,19,78,0,0,-9999,-9999,Clear
"7:00 AM +03 on January 17, 2016",22,1012,19,83,0,0,-9999,-9999,Clear
"9:00 AM +03 on January 17, 2016",23,1012,19,73,0,0,-9999,10,Clear
"9:00 AM +03 on January 17, 2016",23,1013,19,78,0,0,-9999,-9999,Clear
"10:00 AM +03 on January 17, 2016",27,1014,21,70,0,0,-9999,-9999,Clear
"11:00 AM +03 on January 17, 2016",31,1014,22,58,0,0,-9999,-9999,Clear
"12:00 PM +03 on January 17, 2016",32,1011,20,39,3.7,200,-9999,10,Clear
"12:00 PM +03 on January 17, 2016",32,1013,20,49,3.7,200,-9999,-9999,Clear
"1:00 PM +03 on January 17, 2016",32,1011,21,52,3.7,180,-9999,10,Partly Cloudy
"2:00 PM +03 on January 17, 2016",33,1010,19,43,5.6,210,-9999,10,Partly Cloudy
"3:00 PM +03 on January 17, 2016",33,1008,19,34,11.1,210,-9999,10,Partly Cloudy
"3:00 PM +03 on January 17, 2016",33,1010,19,43,11.1,210,-9999,10,Scattered Clouds
"4:00 PM +03 on January 17, 2016",33,1010,19,43,18.5,210,-9999,10,Scattered Clouds
"5:00 PM +03 on January 17, 2016",31,1010,20,52,11.1,210,-9999,10,Partly Cloudy
"6:00 PM +03 on January 17, 2016",29,1010,20,50,11.1,180,-9999,10,Partly Cloudy
"6:00 PM +03 on January 17, 2016",29,1011,20,58,11.1,180,-9999,-9999,Clear
"7:00 PM +03 on January 17, 2016",27,1012,20,65,11.1,180,-9999,-9999,Clear
"8:00 PM +03 on January 17, 2016",27,1012,20,65,0,0,-9999,-9999,Clear
"9:00 PM +03 on January 17, 2016",27,1012,20,59,0,0,-9999,10,Clear
"9:00 PM +03 on January 17, 2016",27,1012,20,65,0,0,-9999,-9999,Clear
"10:00 PM +03 on January 17, 2016",26,1013,20,69,0,0,-9999,-9999,Clear
"11:00 PM +03 on January 17, 2016",26,1012,20,69,0,0,-9999,-9999,Clear
"12:00 AM +03 on January 18, 2016",25,1011,20,67,0,0,-9999,10,Clear
"12:00 AM +03 on January 18, 2016",25,1012,20,74,0,0,-9999,-9999,Clear
"2:00 AM +03 on January 18, 2016",24,1012,19,73,0,0,-9999,-9999,Clear
"3:00 AM +03 on January 18, 2016",24,1010,20,73,0,0,-9999,10,Clear
"3:00 AM +03 on January 18, 2016",24,1012,20,78,0,0,-9999,-9999,Clear
"4:00 AM +03 on January 18, 2016",24,1011,19,73,0,0,-9999,-9999,Clear
"5:00 AM +03 on January 18, 2016",24,1012,20,78,0,0,-9999,-9999,Clear
"6:00 AM +03 on January 18, 2016",23,1011,19,70,0,0,-9999,10,Clear
"6:00 AM +03 on January 18, 2016",23,1012,19,78,0,0,-9999,-9999,Clear
"7:00 AM +03 on January 18, 2016",23,1012,19,78,0,0,-9999,-9999,Clear
"8:00 AM +03 on January 18, 2016",23,1012,20,83,0,0,-9999,-9999,Clear
"9:00 AM +03 on January 18, 2016",24,1012,20,76,0,0,-9999,10,Clear
"9:00 AM +03 on January 18, 2016",24,1013,20,78,0,0,-9999,-9999,Clear
"10:00 AM +03 on January 18, 2016",27,1013,20,65,0,0,-9999,-9999,Clear
"11:00 AM +03 on January 18, 2016",29,1013,21,62,0,0,-9999,10,Partly Cloudy
"12:00 PM +03 on January 18, 2016",30,1012,22,54,5.6,190,-9999,10,Partly Cloudy
"12:00 PM +03 on January 18, 2016",30,1013,22,62,5.6,190,-9999,10,Scattered Clouds
"1:00 PM +03 on January 18, 2016",30,1011,21,58,7.4,250,-9999,10,Scattered Clouds
"3:00 PM +03 on January 18, 2016",31,1009,20,44,7.4,210,-9999,10,Mostly Cloudy
"3:00 PM +03 on January 18, 2016",31,1010,20,52,7.4,210,-9999,10,Mostly Cloudy
"4:00 PM +03 on January 18, 2016",30,1010,21,58,7.4,210,-9999,10,Scattered Clouds
"5:00 PM +03 on January 18, 2016",30,1011,21,58,5.6,210,-9999,10,Scattered Clouds
"6:00 PM +03 on January 18, 2016",28,1010,21,56,7.4,180,-9999,10,Partly Cloudy
"6:00 PM +03 on January 18, 2016",28,1011,21,66,7.4,180,-9999,10,Scattered Clouds
"7:00 PM +03 on January 18, 2016",27,1011,21,70,5.6,240,-9999,10,Scattered Clouds
"8:00 PM +03 on January 18, 2016",26,1012,22,78,3.7,210,-9999,10,Partly Cloudy
"9:00 PM +03 on January 18, 2016",26,1011,22,75,0,210,-9999,10,Scattered Clouds
"9:00 PM +03 on January 18, 2016",26,1012,22,78,0,0,-9999,10,Partly Cloudy
"10:00 PM +03 on January 18, 2016",25,1013,22,83,0,0,-9999,10,Partly Cloudy
"11:00 PM +03 on January 18, 2016",25,1013,20,74,0,0,-9999,-9999,Clear
"12:00 AM +03 on January 19, 2016",24,1012,20,70,0,0,-9999,10,Clear
"12:00 AM +03 on January 19, 2016",24,1013,20,78,0,0,-9999,-9999,Clear
"1:00 AM +03 on January 19, 2016",24,1013,20,78,0,0,-9999,-9999,Clear
"3:00 AM +03 on January 19, 2016",23,1011,19,73,0,0,-9999,10,Clear
"3:00 AM +03 on January 19, 2016",23,1012,19,78,0,0,-9999,-9999,Clear
"4:00 AM +03 on January 19, 2016",22,1012,19,83,0,0,-9999,-9999,Clear
"5:00 AM +03 on January 19, 2016",22,1012,19,83,0,0,-9999,-9999,Clear
"6:00 AM +03 on January 19, 2016",21,1011,19,84,0,0,-9999,10,Clear
"6:00 AM +03 on January 19, 2016",21,1012,19,88,0,0,-9999,-9999,Clear
"7:00 AM +03 on January 19, 2016",21,1013,19,88,0,0,-9999,-9999,Clear
"8:00 AM +03 on January 19, 2016",21,1014,19,88,0,0,-9999,-9999,Clear
"9:00 AM +03 on January 19, 2016",22,1014,19,80,0,0,-9999,10,Clear
"9:00 AM +03 on January 19, 2016",22,1015,19,83,0,0,-9999,-9999,Clear
"10:00 AM +03 on January 19, 2016",25,1016,19,69,3.7,360,-9999,-9999,Clear
"11:00 AM +03 on January 19, 2016",26,1015,19,65,3.7,330,-9999,10,Partly Cloudy
"12:00 PM +03 on January 19, 2016",28,1014,19,50,7.4,300,-9999,10,Scattered Clouds
"12:00 PM +03 on January 19, 2016",28,1015,19,58,7.4,300,-9999,10,Partly Cloudy
"1:00 PM +03 on January 19, 2016",29,1013,20,58,3.7,330,-9999,-9999,Clear
"2:00 PM +03 on January 19, 2016",29,1013,20,58,3.7,330,-9999,-9999,Clear
"3:00 PM +03 on January 19, 2016",30,1011,19,40,3.7,300,-9999,10,Clear
"3:00 PM +03 on January 19, 2016",30,1012,19,51,3.7,300,-9999,-9999,Clear
"4:00 PM +03 on January 19, 2016",30,1012,18,48,3.7,320,-9999,-9999,Clear
"5:00 PM +03 on January 19, 2016",28,1013,18,54,7.4,310,-9999,-9999,Clear
"6:00 PM +03 on January 19, 2016",25,1013,16,48,3.7,330,-9999,10,Clear
"6:00 PM +03 on January 19, 2016",25,1013,16,57,3.7,330,-9999,-9999,Clear
"7:00 PM +03 on January 19, 2016",24,1014,17,65,3.7,360,-9999,-9999,Clear
"8:00 PM +03 on January 19, 2016",23,1015,16,65,3.7,330,-9999,-9999,Clear
"9:00 PM +03 on January 19, 2016",22,1015,16,59,3.7,300,-9999,10,Clear
"9:00 PM +03 on January 19, 2016",22,1016,16,69,3.7,300,-9999,-9999,Clear
"10:00 PM +03 on January 19, 2016",22,1016,15,64,3.7,360,-9999,-9999,Clear
"11:00 PM +03 on January 19, 2016",21,1016,15,68,3.7,330,-9999,-9999,Clear
"12:00 AM +03 on January 20, 2016",21,1015,14,55,0,330,-9999,10,Clear
"12:00 AM +03 on January 20, 2016",21,1016,14,64,0,0,-9999,-9999,Clear
"1:00 AM +03 on January 20, 2016",21,1015,14,64,5.6,360,-9999,-9999,Clear
"2:00 AM +03 on January 20, 2016",21,1015,13,60,5.6,360,-9999,-9999,Clear
"3:00 AM +03 on January 20, 2016",20,1014,13,52,5.6,0,-9999,10,Clear
"3:00 AM +03 on January 20, 2016",20,1014,13,64,5.6,360,-9999,-9999,Clear
"4:00 AM +03 on January 20, 2016",31,1014,18,46,3.7,270,-9999,-9999,Clear
"5:00 AM +03 on January 20, 2016",20,1014,13,64,3.7,10,-9999,-9999,Clear
"6:00 AM +03 on January 20, 2016",20,1014,13,57,5.6,10,-9999,10,Clear
"6:00 AM +03 on January 20, 2016",20,1014,13,64,5.6,10,-9999,-9999,Clear
"7:00 AM +03 on January 20, 2016",19,1015,13,68,0,0,-9999,-9999,Clear
"8:00 AM +03 on January 20, 2016",19,1015,12,64,0,0,-9999,-9999,Clear
"9:00 AM +03 on January 20, 2016",20,1015,13,55,3.7,0,-9999,10,Clear
"9:00 AM +03 on January 20, 2016",20,1015,13,64,3.7,360,-9999,-9999,Clear
"10:00 AM +03 on January 20, 2016",23,1016,14,57,3.7,360,-9999,-9999,Clear
"11:00 AM +03 on January 20, 2016",26,1015,16,54,3.7,330,-9999,-9999,Clear
"12:00 PM +03 on January 20, 2016",29,1014,18,42,3.7,0,-9999,10,Clear
"12:00 PM +03 on January 20, 2016",29,1014,18,51,3.7,360,-9999,-9999,Clear
"2:00 PM +03 on January 20, 2016",32,1013,18,43,3.7,270,-9999,-9999,Clear
"3:00 PM +03 on January 20, 2016",32,1011,19,36,3.7,240,-9999,10,Clear
"3:00 PM +03 on January 20, 2016",33,1012,19,43,3.7,240,-9999,-9999,Clear
"4:00 PM +03 on January 20, 2016",32,1012,19,46,3.7,240,-9999,-9999,Clear
"5:00 PM +03 on January 20, 2016",30,1013,18,48,3.7,360,-9999,-9999,Clear
"6:00 PM +03 on January 20, 2016",26,1013,17,46,11.1,0,-9999,8,Widespread Dust
"6:00 PM +03 on January 20, 2016",26,1014,17,57,11.1,360,-9999,8,Clear
"7:00 PM +03 on January 20, 2016",25,1014,18,65,3.7,360,-9999,-9999,Clear
"8:00 PM +03 on January 20, 2016",24,1014,18,69,3.7,360,-9999,-9999,Clear
"9:00 PM +03 on January 20, 2016",23,1014,17,62,0,360,-9999,10,Clear
"9:00 PM +03 on January 20, 2016",23,1015,17,69,0,0,-9999,-9999,Clear
"10:00 PM +03 on January 20, 2016",23,1015,17,69,0,0,-9999,-9999,Clear
"11:00 PM +03 on January 20, 2016",22,1015,17,73,0,0,-9999,-9999,Clear
"12:00 AM +03 on January 21, 2016",22,1014,17,65,0,0,-9999,10,Clear
"12:00 AM +03 on January 21, 2016",22,1014,16,69,0,0,-9999,-9999,Clear
"2:00 AM +03 on January 21, 2016",21,1014,16,73,0,0,-9999,-9999,Clear
"3:00 AM +03 on January 21, 2016",21,1013,16,65,0,0,-9999,10,Clear
"3:00 AM +03 on January 21, 2016",21,1014,16,73,0,0,-9999,-9999,Clear
"4:00 AM +03 on January 21, 2016",21,1013,16,73,0,0,-9999,-9999,Clear
"5:00 AM +03 on January 21, 2016",21,1013,16,73,0,0,-9999,-9999,Clear
"6:00 AM +03 on January 21, 2016",20,1013,15,62,0,0,-9999,10,Clear
"6:00 AM +03 on January 21, 2016",20,1014,16,78,0,0,-9999,-9999,Clear
"8:00 AM +03 on January 21, 2016",20,1014,16,78,0,0,-9999,-9999,Clear
"9:00 AM +03 on January 21, 2016",22,1014,16,62,0,0,-9999,10,Clear
"9:00 AM +03 on January 21, 2016",22,1015,16,69,0,0,-9999,-9999,Clear
"10:00 AM +03 on January 21, 2016",26,1016,18,61,0,0,-9999,-9999,Clear
"11:00 AM +03 on January 21, 2016",28,1015,19,58,7.4,170,-9999,-9999,Clear
"12:00 PM +03 on January 21, 2016",30,1014,20,46,11.1,200,-9999,10,Clear
"12:00 PM +03 on January 21, 2016",30,1014,20,55,11.1,200,-9999,-9999,Clear
"1:00 PM +03 on January 21, 2016",31,1014,21,55,11.1,210,-9999,-9999,Clear
"2:00 PM +03 on January 21, 2016",31,1013,22,58,7.4,200,-9999,-9999,Clear
"3:00 PM +03 on January 21, 2016",32,1011,21,42,3.7,270,-9999,10,Partly Cloudy
"3:00 PM +03 on January 21, 2016",32,1012,21,52,3.7,270,-9999,10,Scattered Clouds
"4:00 PM +03 on January 21, 2016",32,1012,21,52,7.4,180,-9999,10,Scattered Clouds
"5:00 PM +03 on January 21, 2016",31,1012,22,58,11.1,240,-9999,9,Partly Cloudy
"6:00 PM +03 on January 21, 2016",30,1012,21,52,3.7,270,-9999,9,Haze
"6:00 PM +03 on January 21, 2016",30,1013,21,58,3.7,270,-9999,9,Partly Cloudy
"7:00 PM +03 on January 21, 2016",27,1014,21,70,0,0,-9999,9,Clear
"8:00 PM +03 on January 21, 2016",27,1014,21,70,0,0,-9999,9,Clear
"9:00 PM +03 on January 21, 2016",27,1013,21,64,0,0,-9999,9,Haze
"9:00 PM +03 on January 21, 2016",27,1014,21,70,0,0,-9999,9,Clear
"10:00 PM +03 on January 21, 2016",25,1014,21,78,0,0,-9999,-9999,Clear
"11:00 PM +03 on January 21, 2016",25,1015,21,78,0,0,-9999,-9999,Clear
"12:00 AM +03 on January 22, 2016",24,1013,21,76,0,0,-9999,10,Clear
"12:00 AM +03 on January 22, 2016",24,1014,21,83,0,0,-9999,-9999,Clear
"1:00 AM +03 on January 22, 2016",24,1014,21,83,0,0,-9999,-9999,Clear
"2:00 AM +03 on January 22, 2016",24,1014,21,83,0,0,-9999,-9999,Clear
"3:00 AM +03 on January 22, 2016",24,1012,20,76,0,0,-9999,10,Scattered Clouds
"3:00 AM +03 on January 22, 2016",24,1013,20,78,0,0,-9999,-9999,Clear
"4:00 AM +03 on January 22, 2016",23,1013,20,83,0,0,-9999,-9999,Clear
"5:00 AM +03 on January 22, 2016",23,1013,20,83,0,0,-9999,-9999,Clear
"6:00 AM +03 on January 22, 2016",23,1012,20,80,0,0,-9999,10,Scattered Clouds
"6:00 AM +03 on January 22, 2016",23,1013,20,83,0,0,-9999,-9999,Clear
"7:00 AM +03 on January 22, 2016",23,1013,20,83,0,0,-9999,-9999,Clear
