date,Dry-Bulb Temperature,Atmospheric Pressure,Dew-Point Temperature,Relative Humidity,wind speed,wind direction,Precip,Visibility,Solar Condition
"7:30 PM AEDT on January 04, 2017",23,1020,15,61,18.5,130,-9999,10,Mostly Cloudy
"8:00 PM AEDT on January 04, 2017",21,1020,17,69,14.8,120,-9999,10,Mostly Cloudy
"8:00 PM AEDT on January 04, 2017",21,1020,17,78,14.8,120,-9999,10,Mostly Cloudy
"8:30 PM AEDT on January 04, 2017",22,1020,17,73,16.7,100,-9999,10,Mostly Cloudy
"9:00 PM AEDT on January 04, 2017",21,1020,18,81,18.5,80,-9999,20,Mostly Cloudy
"9:00 PM AEDT on January 04, 2017",21,1020,18,83,18.5,80,-9999,10,Mostly Cloudy
"9:30 PM AEDT on January 04, 2017",21,1020,17,78,24.1,90,-9999,10,Mostly Cloudy
"10:00 PM AEDT on January 04, 2017",20,1020,18,82,16.7,110,-9999,10,Mostly Cloudy
"10:00 PM AEDT on January 04, 2017",20,1020,18,88,16.7,110,-9999,10,Mostly Cloudy
"10:30 PM AEDT on January 04, 2017",20,1020,18,88,18.5,90,-9999,8,Light Rain Showers
"11:00 PM AEDT on January 04, 2017",20,1020,18,86,3.7,40,-9999,8,Light Rain Showers
"11:30 PM AEDT on January 04, 2017",20,1019,18,88,5.6,20,-9999,10,Mostly Cloudy
"12:00 AM AEDT on January 05, 2017",20,1020,18,84,11.1,210,-9999,25,Partly Cloudy
"12:00 AM AEDT on January 05, 2017",20,1019,18,88,11.1,210,-9999,10,Mostly Cloudy
"12:30 AM AEDT on January 05, 2017",21,1019,18,83,9.3,190,-9999,10,Mostly Cloudy
"1:00 AM AEDT on January 05, 2017",20,1019,18,80,9.3,100,-9999,10,Mostly Cloudy
"1:00 AM AEDT on January 05, 2017",21,1018,18,83,9.3,100,-9999,10,Mostly Cloudy
"1:30 AM AEDT on January 05, 2017",21,1018,18,83,14.8,90,-9999,10,Mostly Cloudy
"2:00 AM AEDT on January 05, 2017",21,1018,18,76,16.7,80,-9999,10,Mostly Cloudy
"2:00 AM AEDT on January 05, 2017",21,1018,18,83,16.7,80,-9999,10,Mostly Cloudy
"2:30 AM AEDT on January 05, 2017",21,1018,18,83,14.8,90,-9999,10,Mostly Cloudy
"3:00 AM AEDT on January 05, 2017",21,1018,18,76,14.8,80,-9999,25,Mostly Cloudy
"3:00 AM AEDT on January 05, 2017",21,1017,18,83,14.8,80,-9999,10,Mostly Cloudy
"3:30 AM AEDT on January 05, 2017",21,1017,18,83,25.9,70,-9999,10,Mostly Cloudy
"4:00 AM AEDT on January 05, 2017",21,1017,18,76,20.4,70,-9999,10,Mostly Cloudy
"4:00 AM AEDT on January 05, 2017",21,1017,18,83,20.4,70,-9999,10,Mostly Cloudy
"4:30 AM AEDT on January 05, 2017",21,1017,18,83,18.5,50,-9999,10,Mostly Cloudy
"5:00 AM AEDT on January 05, 2017",21,1017,18,83,20.4,60,-9999,10,Mostly Cloudy
"5:30 AM AEDT on January 05, 2017",20,1017,18,88,13,60,-9999,10,Mostly Cloudy
"6:00 AM AEDT on January 05, 2017",20,1018,18,77,9.3,90,-9999,30,Partly Cloudy
"6:00 AM AEDT on January 05, 2017",20,1017,18,88,9.3,90,-9999,10,Mostly Cloudy
"6:30 AM AEDT on January 05, 2017",20,1018,17,83,18.5,70,-9999,10,Mostly Cloudy
"7:00 AM AEDT on January 05, 2017",21,1018,17,74,18.5,80,-9999,10,Mostly Cloudy
"7:00 AM AEDT on January 05, 2017",21,1018,17,78,18.5,80,-9999,10,Mostly Cloudy
"7:30 AM AEDT on January 05, 2017",21,1018,17,78,20.4,90,-9999,10,Light Rain Showers
"7:43 AM AEDT on January 05, 2017",21,1018,19,88,20.4,100,-9999,1.5,Rain Showers
"8:00 AM AEDT on January 05, 2017",20,1019,19,90,22.2,120,-9999,1.5,Rain Showers
"8:00 AM AEDT on January 05, 2017",20,1018,19,94,22.2,120,-9999,3,Light Rain Showers
"8:25 AM AEDT on January 05, 2017",20,1019,19,94,16.7,120,-9999,1.5,Rain Showers
"8:30 AM AEDT on January 05, 2017",20,1019,20,100,16.7,120,-9999,1.5,Rain Showers
"8:44 AM AEDT on January 05, 2017",21,1019,20,94,14.8,130,-9999,3,Light Rain Showers
"9:00 AM AEDT on January 05, 2017",20,1019,20,92,16.7,150,-9999,3,Heavy Rain Showers
"9:00 AM AEDT on January 05, 2017",20,1018,20,100,16.7,150,-9999,3,Rain Showers
"9:30 AM AEDT on January 05, 2017",21,1019,20,94,14.8,20,-9999,3,Rain Showers
"9:48 AM AEDT on January 05, 2017",21,1019,20,94,13,30,-9999,10,Mostly Cloudy
"10:00 AM AEDT on January 05, 2017",21,1019,19,86,13,40,-9999,10,Mostly Cloudy
"10:00 AM AEDT on January 05, 2017",21,1018,19,88,13,40,-9999,10,Mostly Cloudy
"11:00 AM AEDT on January 05, 2017",22,1019,20,84,14.8,50,-9999,10,Mostly Cloudy
"11:00 AM AEDT on January 05, 2017",22,1018,20,88,14.8,50,-9999,10,Mostly Cloudy
"11:30 AM AEDT on January 05, 2017",22,1018,19,83,25.9,70,-9999,10,Mostly Cloudy
"12:00 PM AEDT on January 05, 2017",22,1019,20,84,22.2,50,-9999,30,Partly Cloudy
"12:00 PM AEDT on January 05, 2017",22,1018,20,88,22.2,50,-9999,10,Mostly Cloudy
"12:16 PM AEDT on January 05, 2017",22,1018,19,83,20.4,30,-9999,4,Light Rain Showers
"12:30 PM AEDT on January 05, 2017",21,1018,20,94,24.1,30,-9999,10,Light Rain Showers
"1:00 PM AEDT on January 05, 2017",22,1018,18,70,24.1,50,-9999,10,Light Rain Showers
"1:00 PM AEDT on January 05, 2017",22,1018,18,78,24.1,50,-9999,10,Mostly Cloudy
"2:00 PM AEDT on January 05, 2017",23,1018,18,66,27.8,60,-9999,10,Mostly Cloudy
"2:00 PM AEDT on January 05, 2017",23,1017,18,73,27.8,60,-9999,10,Mostly Cloudy
"2:30 PM AEDT on January 05, 2017",23,1017,18,73,25.9,80,-9999,10,Mostly Cloudy
"3:00 PM AEDT on January 05, 2017",23,1017,17,60,18.5,60,-9999,30,Mostly Cloudy
"3:00 PM AEDT on January 05, 2017",23,1017,17,69,18.5,60,-9999,10,Mostly Cloudy
"3:30 PM AEDT on January 05, 2017",24,1017,17,65,20.4,60,-9999,10,Mostly Cloudy
"4:00 PM AEDT on January 05, 2017",24,1017,16,49,20.4,60,-9999,10,Mostly Cloudy
"4:00 PM AEDT on January 05, 2017",24,1016,16,61,20.4,60,-9999,10,Mostly Cloudy
"4:30 PM AEDT on January 05, 2017",24,1016,17,65,24.1,80,-9999,10,Mostly Cloudy
"5:00 PM AEDT on January 05, 2017",24,1016,18,62,22.2,70,-9999,10,Mostly Cloudy
"5:00 PM AEDT on January 05, 2017",24,1016,18,69,22.2,70,-9999,10,Mostly Cloudy
"5:30 PM AEDT on January 05, 2017",24,1016,18,69,16.7,60,-9999,10,Mostly Cloudy
"6:00 PM AEDT on January 05, 2017",24,1016,17,57,20.4,60,-9999,30,Partly Cloudy
"6:00 PM AEDT on January 05, 2017",24,1016,17,65,20.4,60,-9999,10,Mostly Cloudy
"6:30 PM AEDT on January 05, 2017",24,1016,18,69,20.4,80,-9999,10,Mostly Cloudy
"7:00 PM AEDT on January 05, 2017",23,1017,18,64,18.5,80,-9999,10,Mostly Cloudy
"7:00 PM AEDT on January 05, 2017",23,1016,18,73,18.5,80,-9999,10,Mostly Cloudy
"7:30 PM AEDT on January 05, 2017",23,1016,19,78,18.5,80,-9999,10,Mostly Cloudy
"8:00 PM AEDT on January 05, 2017",23,1017,19,72,18.5,80,-9999,10,Mostly Cloudy
"8:00 PM AEDT on January 05, 2017",23,1016,19,78,18.5,80,-9999,10,Scattered Clouds
"8:30 PM AEDT on January 05, 2017",23,1017,17,69,16.7,90,-9999,10,Scattered Clouds
"9:00 PM AEDT on January 05, 2017",23,1017,18,67,13,90,-9999,30,Partly Cloudy
"9:00 PM AEDT on January 05, 2017",23,1017,18,73,13,90,-9999,10,Mostly Cloudy
"9:30 PM AEDT on January 05, 2017",23,1017,19,78,18.5,70,-9999,10,Light Rain Showers
"10:00 PM AEDT on January 05, 2017",22,1017,19,78,13,50,-9999,10,Light Rain Showers
"10:00 PM AEDT on January 05, 2017",23,1017,19,78,13,50,-9999,10,Mostly Cloudy
"10:30 PM AEDT on January 05, 2017",22,1017,19,83,11.1,50,-9999,10,Mostly Cloudy
"11:00 PM AEDT on January 05, 2017",22,1018,19,75,9.3,70,-9999,10,Mostly Cloudy
"11:00 PM AEDT on January 05, 2017",22,1017,19,83,9.3,70,-9999,10,Mostly Cloudy
"11:30 PM AEDT on January 05, 2017",22,1017,19,83,9.3,60,-9999,10,Light Rain Showers
"12:00 AM AEDT on January 06, 2017",22,1018,19,79,13,10,-9999,18,Light Rain Showers
"12:00 AM AEDT on January 06, 2017",22,1017,19,83,13,10,-9999,10,Light Rain Showers
"12:30 AM AEDT on January 06, 2017",22,1017,20,88,9.3,10,-9999,10,Mostly Cloudy
"1:00 AM AEDT on January 06, 2017",22,1017,20,81,9.3,10,-9999,10,Mostly Cloudy
"1:00 AM AEDT on January 06, 2017",22,1016,20,88,9.3,10,-9999,10,Partly Cloudy
"1:30 AM AEDT on January 06, 2017",22,1016,20,88,1.9,10,-9999,10,Partly Cloudy
"2:00 AM AEDT on January 06, 2017",22,1016,19,83,7.4,0,-9999,10,Partly Cloudy
"2:00 AM AEDT on January 06, 2017",22,1016,19,83,7.4,360,-9999,10,Mostly Cloudy
"2:30 AM AEDT on January 06, 2017",21,1016,20,94,0,0,-9999,10,Partly Cloudy
"3:00 AM AEDT on January 06, 2017",21,1016,19,86,0,0,-9999,25,Mostly Cloudy
"3:00 AM AEDT on January 06, 2017",21,1015,19,88,0,0,-9999,10,Mostly Cloudy
"3:30 AM AEDT on January 06, 2017",21,1015,20,94,0,0,-9999,10,Scattered Clouds
"4:00 AM AEDT on January 06, 2017",21,1016,19,87,0,0,-9999,10,Scattered Clouds
"4:00 AM AEDT on January 06, 2017",21,1015,19,88,0,0,-9999,10,Scattered Clouds
"4:30 AM AEDT on January 06, 2017",21,1015,20,94,7.4,180,-9999,10,Light Rain Showers
"5:00 AM AEDT on January 06, 2017",21,1016,20,92,9.3,190,-9999,10,Light Rain Showers
"5:30 AM AEDT on January 06, 2017",21,1016,20,94,11.1,180,-9999,10,Light Rain Showers
"6:00 AM AEDT on January 06, 2017",21,1017,20,93,11.1,160,-9999,18,Light Rain Showers
"6:00 AM AEDT on January 06, 2017",21,1016,20,94,11.1,160,-9999,10,Mostly Cloudy
"6:50 AM AEDT on January 06, 2017",21,1017,19,88,27.8,70,-9999,5,Rain Showers
"7:00 AM AEDT on January 06, 2017",20,1017,19,87,22.2,80,-9999,5,Rain Showers
"7:00 AM AEDT on January 06, 2017",21,1017,19,88,22.2,80,-9999,5,Rain Showers
"7:30 AM AEDT on January 06, 2017",20,1017,20,100,27.8,70,-9999,4,Rain Showers
"7:45 AM AEDT on January 06, 2017",21,1017,19,88,13,110,-9999,6,Light Rain Showers
"8:00 AM AEDT on January 06, 2017",20,1018,20,93,11.1,70,-9999,6,Light Rain Showers
"8:00 AM AEDT on January 06, 2017",20,1017,20,100,11.1,70,-9999,9,Light Rain Showers
"8:30 AM AEDT on January 06, 2017",21,1018,20,94,9.3,170,-9999,9,Light Rain Showers
"9:00 AM AEDT on January 06, 2017",21,1018,20,92,13,190,-9999,4,Heavy Rain Showers
"9:00 AM AEDT on January 06, 2017",21,1018,20,94,13,190,-9999,4,Rain Showers
"9:10 AM AEDT on January 06, 2017",21,1018,19,88,11.1,210,-9999,3,Heavy Rain Showers
"9:22 AM AEDT on January 06, 2017",20,1018,18,88,11.1,330,-9999,7,Light Rain Showers
"9:30 AM AEDT on January 06, 2017",20,1018,18,88,3.7,300,-9999,4,Rain Showers
"10:00 AM AEDT on January 06, 2017",20,1019,19,94,9.3,190,-9999,4,Rain Showers
"10:00 AM AEDT on January 06, 2017",20,1018,19,94,9.3,190,-9999,2,Heavy Rain Showers
"10:15 AM AEDT on January 06, 2017",20,1018,19,94,11.1,230,-9999,9,Light Rain Showers
"11:00 AM AEDT on January 06, 2017",21,1019,20,96,9.3,180,-9999,9,Light Rain Showers
"11:00 AM AEDT on January 06, 2017",21,1018,20,94,9.3,180,-9999,10,Light Rain Showers
"11:30 AM AEDT on January 06, 2017",22,1018,20,88,9.3,260,-9999,10,Light Rain Showers
"11:56 AM AEDT on January 06, 2017",24,1018,20,78,27.8,80,-9999,10,Mostly Cloudy
"12:00 PM AEDT on January 06, 2017",24,1018,19,64,25.9,80,-9999,25,Mostly Cloudy
"12:00 PM AEDT on January 06, 2017",25,1018,19,69,25.9,80,-9999,10,Mostly Cloudy
"12:30 PM AEDT on January 06, 2017",25,1018,18,65,27.8,80,-9999,10,Mostly Cloudy
"1:00 PM AEDT on January 06, 2017",26,1018,18,50,29.6,80,-9999,10,Mostly Cloudy
"1:00 PM AEDT on January 06, 2017",26,1018,18,61,29.6,80,-9999,10,Mostly Cloudy
"1:30 PM AEDT on January 06, 2017",26,1017,17,57,29.6,90,-9999,10,Mostly Cloudy
"2:00 PM AEDT on January 06, 2017",26,1018,16,46,27.8,80,-9999,10,Mostly Cloudy
"2:00 PM AEDT on January 06, 2017",26,1017,17,57,27.8,80,-9999,10,Mostly Cloudy
"2:30 PM AEDT on January 06, 2017",26,1017,16,54,27.8,80,-9999,10,Mostly Cloudy
"3:00 PM AEDT on January 06, 2017",26,1018,14,38,27.8,80,-9999,25,Partly Cloudy
"3:00 PM AEDT on January 06, 2017",26,1017,14,47,27.8,80,-9999,10,Mostly Cloudy
"3:30 PM AEDT on January 06, 2017",26,1017,13,44,27.8,90,-9999,10,Mostly Cloudy
"4:00 PM AEDT on January 06, 2017",25,1018,17,50,27.8,90,-9999,10,Mostly Cloudy
"4:00 PM AEDT on January 06, 2017",25,1017,17,61,27.8,90,-9999,10,Mostly Cloudy
"4:30 PM AEDT on January 06, 2017",25,1017,16,57,27.8,90,-9999,10,Mostly Cloudy
"5:00 PM AEDT on January 06, 2017",25,1018,16,52,25.9,90,-9999,10,Mostly Cloudy
"5:00 PM AEDT on January 06, 2017",25,1017,16,57,25.9,90,-9999,10,Mostly Cloudy
"5:30 PM AEDT on January 06, 2017",25,1017,17,61,25.9,70,-9999,10,Mostly Cloudy
"6:00 PM AEDT on January 06, 2017",24,1018,16,50,25.9,90,-9999,30,Partly Cloudy
"6:00 PM AEDT on January 06, 2017",24,1018,16,61,25.9,90,-9999,10,Mostly Cloudy
"6:30 PM AEDT on January 06, 2017",24,1018,16,61,24.1,80,-9999,10,Mostly Cloudy
"7:00 PM AEDT on January 06, 2017",24,1018,16,53,24.1,80,-9999,10,Mostly Cloudy
"7:00 PM AEDT on January 06, 2017",24,1018,16,61,24.1,80,-9999,10,Scattered Clouds
"7:30 PM AEDT on January 06, 2017",24,1018,16,61,24.1,80,-9999,10,Partly Cloudy
"8:00 PM AEDT on January 06, 2017",23,1019,16,59,20.4,80,-9999,10,Partly Cloudy
"8:00 PM AEDT on January 06, 2017",23,1018,17,69,20.4,80,-9999,10,Partly Cloudy
"8:30 PM AEDT on January 06, 2017",23,1019,16,65,18.5,70,-9999,10,Partly Cloudy
"9:00 PM AEDT on January 06, 2017",22,1019,17,63,16.7,80,-9999,30,Partly Cloudy
"9:00 PM AEDT on January 06, 2017",22,1019,17,73,16.7,70,-9999,-9999,Clear
"9:30 PM AEDT on January 06, 2017",22,1019,17,73,16.7,80,-9999,-9999,Clear
"10:00 PM AEDT on January 06, 2017",22,1019,16,62,18.5,70,-9999,-9999,Clear
"10:00 PM AEDT on January 06, 2017",22,1019,17,73,18.5,70,-9999,-9999,Clear
"10:30 PM AEDT on January 06, 2017",22,1019,17,73,14.8,70,-9999,10,Partly Cloudy
"11:00 PM AEDT on January 06, 2017",22,1020,16,64,11.1,60,-9999,10,Partly Cloudy
"11:00 PM AEDT on January 06, 2017",22,1019,16,69,11.1,60,-9999,10,Partly Cloudy
"11:30 PM AEDT on January 06, 2017",21,1019,16,73,11.1,60,-9999,10,Partly Cloudy
"12:00 AM AEDT on January 07, 2017",21,1019,16,63,11.1,50,-9999,30,Partly Cloudy
"12:00 AM AEDT on January 07, 2017",21,1019,16,73,11.1,50,-9999,10,Partly Cloudy
"12:30 AM AEDT on January 07, 2017",21,1018,17,78,11.1,50,-9999,10,Partly Cloudy
"1:00 AM AEDT on January 07, 2017",21,1018,16,67,9.3,50,-9999,10,Partly Cloudy
"1:00 AM AEDT on January 07, 2017",21,1018,16,73,9.3,50,-9999,10,Partly Cloudy
"1:30 AM AEDT on January 07, 2017",21,1018,17,78,5.6,50,-9999,10,Partly Cloudy
"2:00 AM AEDT on January 07, 2017",21,1018,16,67,5.6,10,-9999,10,Partly Cloudy
"2:00 AM AEDT on January 07, 2017",21,1018,16,73,5.6,10,-9999,10,Partly Cloudy
"2:30 AM AEDT on January 07, 2017",20,1017,17,83,1.9,10,-9999,10,Partly Cloudy
"3:00 AM AEDT on January 07, 2017",20,1018,17,84,7.4,240,-9999,30,Partly Cloudy
"3:00 AM AEDT on January 07, 2017",20,1017,17,83,7.4,240,-9999,10,Partly Cloudy
"4:00 AM AEDT on January 07, 2017",19,1017,18,87,9.3,230,-9999,10,Partly Cloudy
"4:00 AM AEDT on January 07, 2017",19,1017,18,94,9.3,230,-9999,10,Partly Cloudy
"5:00 AM AEDT on January 07, 2017",19,1017,17,87,9.3,230,-9999,10,Partly Cloudy
"5:00 AM AEDT on January 07, 2017",19,1017,17,88,9.3,230,-9999,10,Partly Cloudy
"5:30 AM AEDT on January 07, 2017",19,1017,17,88,11.1,220,-9999,10,Partly Cloudy
"6:00 AM AEDT on January 07, 2017",19,1018,17,89,11.1,240,-9999,30,Partly Cloudy
"6:00 AM AEDT on January 07, 2017",19,1017,17,88,11.1,240,-9999,10,Scattered Clouds
"6:30 AM AEDT on January 07, 2017",19,1017,17,88,11.1,240,-9999,10,Scattered Clouds
"7:00 AM AEDT on January 07, 2017",20,1018,17,81,9.3,240,-9999,10,Scattered Clouds
"7:00 AM AEDT on January 07, 2017",20,1018,17,83,9.3,240,-9999,10,Scattered Clouds
"7:30 AM AEDT on January 07, 2017",21,1018,18,83,9.3,210,-9999,10,Scattered Clouds
"8:00 AM AEDT on January 07, 2017",22,1018,18,71,11.1,150,-9999,10,Scattered Clouds
"8:00 AM AEDT on January 07, 2017",22,1018,18,78,11.1,150,-9999,10,Scattered Clouds
"8:30 AM AEDT on January 07, 2017",22,1018,19,83,7.4,120,-9999,10,Scattered Clouds
"9:00 AM AEDT on January 07, 2017",22,1018,18,72,3.7,180,-9999,30,Partly Cloudy
"9:00 AM AEDT on January 07, 2017",23,1018,18,73,3.7,180,-9999,10,Scattered Clouds
"9:30 AM AEDT on January 07, 2017",23,1018,18,73,9.3,220,-9999,10,Scattered Clouds
"10:00 AM AEDT on January 07, 2017",23,1018,18,63,11.1,210,-9999,10,Scattered Clouds
"10:00 AM AEDT on January 07, 2017",23,1017,18,73,11.1,210,-9999,10,Scattered Clouds
"10:30 AM AEDT on January 07, 2017",24,1017,17,65,9.3,150,-9999,10,Scattered Clouds
"11:00 AM AEDT on January 07, 2017",26,1017,15,41,16.7,50,-9999,10,Scattered Clouds
"11:00 AM AEDT on January 07, 2017",26,1017,15,51,16.7,50,-9999,10,Scattered Clouds
"11:30 AM AEDT on January 07, 2017",26,1017,17,57,25.9,70,-9999,10,Scattered Clouds
"12:00 PM AEDT on January 07, 2017",26,1017,17,47,27.8,70,-9999,30,Partly Cloudy
"12:00 PM AEDT on January 07, 2017",26,1017,17,57,27.8,70,-9999,10,Scattered Clouds
"12:30 PM AEDT on January 07, 2017",27,1016,17,54,27.8,80,-9999,10,Scattered Clouds
"1:00 PM AEDT on January 07, 2017",26,1016,16,44,31.5,70,-9999,10,Scattered Clouds
"1:00 PM AEDT on January 07, 2017",26,1016,16,54,31.5,70,-9999,10,Partly Cloudy
"1:30 PM AEDT on January 07, 2017",26,1015,16,54,31.5,60,-9999,10,Scattered Clouds
"2:00 PM AEDT on January 07, 2017",27,1015,16,42,35.2,70,-9999,10,Scattered Clouds
"2:00 PM AEDT on January 07, 2017",27,1015,16,51,35.2,70,-9999,10,Scattered Clouds
"3:00 PM AEDT on January 07, 2017",26,1015,16,43,29.6,60,-9999,30,Partly Cloudy
"3:00 PM AEDT on January 07, 2017",27,1014,16,51,29.6,60,-9999,10,Partly Cloudy
"3:30 PM AEDT on January 07, 2017",27,1014,15,48,33.3,30,-9999,10,Partly Cloudy
"4:00 PM AEDT on January 07, 2017",27,1014,16,42,37,60,-9999,10,Partly Cloudy
"4:00 PM AEDT on January 07, 2017",27,1014,16,51,37,60,-9999,10,Scattered Clouds
"4:30 PM AEDT on January 07, 2017",27,1014,17,54,40.7,40,-9999,10,Partly Cloudy
"5:00 PM AEDT on January 07, 2017",27,1014,17,45,37,50,-9999,10,Partly Cloudy
"5:00 PM AEDT on January 07, 2017",27,1013,17,54,37,50,-9999,10,Partly Cloudy
"5:30 PM AEDT on January 07, 2017",26,1013,16,54,35.2,50,-9999,10,Partly Cloudy
"6:00 PM AEDT on January 07, 2017",26,1014,17,51,33.3,40,-9999,30,Partly Cloudy
"6:00 PM AEDT on January 07, 2017",26,1013,17,57,33.3,40,-9999,10,Partly Cloudy
"6:30 PM AEDT on January 07, 2017",25,1013,18,65,33.3,50,-9999,10,Partly Cloudy
"6:50 PM AEDT on January 07, 2017",25,1014,18,65,33.3,40,-9999,10,Partly Cloudy
"7:00 PM AEDT on January 07, 2017",25,1014,18,58,35.2,50,-9999,10,Partly Cloudy
"7:00 PM AEDT on January 07, 2017",25,1014,18,65,35.2,50,-9999,10,Partly Cloudy
"7:30 PM AEDT on January 07, 2017",24,1014,17,65,31.5,40,-9999,10,Partly Cloudy
"8:00 PM AEDT on January 07, 2017",24,1014,18,58,27.8,40,-9999,10,Partly Cloudy
"8:00 PM AEDT on January 07, 2017",24,1014,18,69,27.8,40,-9999,10,Partly Cloudy
"8:30 PM AEDT on January 07, 2017",24,1014,18,69,29.6,40,-9999,10,Partly Cloudy
"9:00 PM AEDT on January 07, 2017",24,1014,18,66,29.6,40,-9999,30,Partly Cloudy
"9:00 PM AEDT on January 07, 2017",24,1014,18,69,29.6,30,-9999,10,Scattered Clouds
"9:30 PM AEDT on January 07, 2017",24,1014,18,69,29.6,40,-9999,10,Mostly Cloudy
"10:00 PM AEDT on January 07, 2017",24,1014,18,64,31.5,30,-9999,10,Mostly Cloudy
"10:00 PM AEDT on January 07, 2017",24,1014,18,69,31.5,30,-9999,10,Mostly Cloudy
"10:30 PM AEDT on January 07, 2017",24,1014,17,65,31.5,30,-9999,10,Mostly Cloudy
"10:38 PM AEDT on January 07, 2017",24,1014,16,61,29.6,30,-9999,10,Mostly Cloudy
"11:00 PM AEDT on January 07, 2017",24,1014,15,51,31.5,30,-9999,10,Mostly Cloudy
"11:00 PM AEDT on January 07, 2017",24,1014,15,57,31.5,30,-9999,10,Mostly Cloudy
"11:30 PM AEDT on January 07, 2017",24,1014,15,57,27.8,30,-9999,10,Mostly Cloudy
"12:00 AM AEDT on January 08, 2017",23,1014,16,52,25.9,20,-9999,30,Partly Cloudy
"12:00 AM AEDT on January 08, 2017",23,1014,16,65,25.9,20,-9999,10,Mostly Cloudy
"12:30 AM AEDT on January 08, 2017",23,1014,16,65,25.9,10,-9999,-9999,Clear
"1:00 AM AEDT on January 08, 2017",23,1014,16,54,24.1,10,-9999,-9999,Clear
"1:00 AM AEDT on January 08, 2017",23,1014,16,65,24.1,10,-9999,-9999,Clear
"2:00 AM AEDT on January 08, 2017",22,1013,16,57,16.7,0,-9999,-9999,Clear
"2:00 AM AEDT on January 08, 2017",23,1013,16,65,16.7,360,-9999,-9999,Clear
"3:00 AM AEDT on January 08, 2017",22,1013,15,59,9.3,0,-9999,30,Partly Cloudy
"3:00 AM AEDT on January 08, 2017",22,1012,15,64,9.3,360,-9999,-9999,Clear
"3:30 AM AEDT on January 08, 2017",22,1012,15,64,7.4,350,-9999,-9999,Clear
"4:00 AM AEDT on January 08, 2017",21,1012,15,62,7.4,0,-9999,-9999,Clear
"4:00 AM AEDT on January 08, 2017",21,1012,15,68,7.4,360,-9999,-9999,Clear
"4:30 AM AEDT on January 08, 2017",21,1012,16,73,5.6,10,-9999,-9999,Clear
"5:00 AM AEDT on January 08, 2017",20,1012,16,76,7.4,350,-9999,-9999,Clear
"5:00 AM AEDT on January 08, 2017",20,1012,16,78,7.4,350,-9999,-9999,Clear
"5:30 AM AEDT on January 08, 2017",20,1012,16,78,7.4,30,-9999,-9999,Clear
"6:00 AM AEDT on January 08, 2017",20,1013,16,75,5.6,350,-9999,30,Partly Cloudy
"6:00 AM AEDT on January 08, 2017",20,1012,16,78,5.6,350,-9999,-9999,Clear
"6:30 AM AEDT on January 08, 2017",21,1012,16,73,7.4,350,-9999,-9999,Clear
"7:00 AM AEDT on January 08, 2017",22,1013,16,63,9.3,350,-9999,-9999,Clear
"7:00 AM AEDT on January 08, 2017",22,1013,16,69,9.3,350,-9999,-9999,Clear
"7:30 AM AEDT on January 08, 2017",23,1013,16,65,13,20,-9999,-9999,Clear
"8:00 AM AEDT on January 08, 2017",23,1013,15,51,18.5,10,-9999,-9999,Clear
"8:00 AM AEDT on January 08, 2017",23,1013,15,61,18.5,10,-9999,-9999,Clear
"8:30 AM AEDT on January 08, 2017",24,1013,16,61,16.7,10,-9999,-9999,Clear
"9:00 AM AEDT on January 08, 2017",25,1013,15,43,16.7,0,-9999,30,Partly Cloudy
"9:00 AM AEDT on January 08, 2017",25,1013,15,54,16.7,350,-9999,-9999,Clear
"9:30 AM AEDT on January 08, 2017",26,1013,15,51,14.8,10,-9999,-9999,Clear
"10:00 AM AEDT on January 08, 2017",27,1013,15,38,16.7,40,-9999,-9999,Clear
"10:00 AM AEDT on January 08, 2017",27,1012,15,48,16.7,40,-9999,-9999,Clear
"10:30 AM AEDT on January 08, 2017",27,1012,15,48,16.7,20,-9999,-9999,Clear
"11:00 AM AEDT on January 08, 2017",27,1012,15,38,14.8,20,-9999,-9999,Clear
"11:00 AM AEDT on January 08, 2017",27,1012,15,48,14.8,20,-9999,-9999,Clear
"11:30 AM AEDT on January 08, 2017",27,1012,16,51,18.5,50,-9999,-9999,Clear
"12:00 PM AEDT on January 08, 2017",28,1012,16,37,18.5,50,-9999,30,Partly Cloudy
"12:00 PM AEDT on January 08, 2017",28,1011,16,48,18.5,50,-9999,-9999,Clear
"12:30 PM AEDT on January 08, 2017",28,1011,17,51,20.4,50,-9999,-9999,Clear
"1:00 PM AEDT on January 08, 2017",29,1011,16,36,24.1,50,-9999,-9999,Clear
"1:00 PM AEDT on January 08, 2017",29,1011,16,45,24.1,50,-9999,-9999,Clear
"1:30 PM AEDT on January 08, 2017",29,1010,16,45,29.6,50,-9999,-9999,Clear
"2:00 PM AEDT on January 08, 2017",30,1010,16,33,29.6,50,-9999,-9999,Clear
"2:00 PM AEDT on January 08, 2017",30,1010,16,43,29.6,50,-9999,-9999,Clear
